Couse_Section_SSRID,Registrar API Response
53d8f266e4b0fa452ddc6b96,"{""createdAt"":""2014-07-30T13:25:58.309Z"",""updatedAt"":""2015-12-03T15:41:46.969Z"",""id"":""53d8f266e4b0fa452ddc6b96"",""metadata"":{""copyable"":false,""launchUrl"":""https://revel.pearson.com/#/courses/53d8f266e4b0fa452ddc6b96/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""53d8f265e4b0efbca74d3c41"",""sectionCode"":""PSYC 1110 - 01"",""sectionTitle"":""General Psychology"",""sectionDescription"":""Welcome to our class... your \""menu\"" to all things psychology!\n\nThis course, General Psychology, is your menu—it will introduce you to many of the areas within psychology and some of the topics studied within each of those areas. The course will not be teaching about any topic in great depth, but it will describe to you many of the “entrées” you could “order” by taking other courses in psychology, and it will prepare you by providing a broad base of information about the field of psychology."",""productCodes"":[""d67d0940-3402-4bf9-88ab-4bf244853d0e""],""courseAvatar"":""https://content.openclass.com/eps/sanvan/api/item/6de818a5-f7e8-46cb-ab44-8b0246f2be27/700/file/pearson_ciccarelli_v13/OPS/images/catalog.jpg"",""startDate"":""2014-08-25T04:00:00.000Z"",""endDate"":""2014-12-12T05:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":\""2014-07-30T18:00:29.963Z\"",\""endTime\"":\""2014-07-30T19:15:29.963Z\"",\""day\"":\""tuesday\""}"",""{\""active\"":true,\""startTime\"":\""2014-07-30T18:00:29.963Z\"",\""endTime\"":\""2014-07-30T19:15:29.963Z\"",\""day\"":\""thursday\""}""],""openenrollmentbegins"":""2014-07-30T13:25:58.491Z"",""openenrollmentends"":""2014-07-30T13:25:58.491Z"",""sectionKeys"":[{""key"":""z9bfiy"",""active"":true,""createdDate"":""2014-07-30T13:25:59.105Z""}]}"
5583b4fbe4b09fff580db5f1,"{""createdAt"":""2015-06-19T06:21:47.499Z"",""updatedAt"":""2015-12-03T15:54:54.525Z"",""id"":""5583b4fbe4b09fff580db5f1"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/5583b4fbe4b09fff580db5f1/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""5583b4fbe4b09fff580db5f0"",""sectionTitle"":""REVEL DSP TEST - Boddy, Management"",""sectionDescription"":""Management: An Introduction, 6e - Class TEST\nDavid Boddy, ©"",""productCodes"":[""935b6286-4bca-47b9-822d-0aec4cedb7f6""],""courseAvatar"":"""",""startDate"":""2015-06-18T23:00:00.000Z"",""endDate"":""2015-12-31T00:00:00.000Z"",""openenrollmentbegins"":""2015-06-19T06:21:49.398Z"",""openenrollmentends"":""2015-06-19T06:21:49.398Z"",""sectionKeys"":[{""key"":""sxj8za"",""active"":true,""createdDate"":""2015-06-19T06:21:47.499Z""}]}"
5434195be4b00b91eae21297,"{""createdAt"":""2014-10-07T16:48:27.860Z"",""updatedAt"":""2015-12-03T15:48:43.324Z"",""id"":""5434195be4b00b91eae21297"",""metadata"":{""copyable"":false,""launchUrl"":""https://revel.pearson.com/#/courses/5434195be4b00b91eae21297/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""5434195be4b08b51893056bf"",""sectionCode"":""HUM 2210 -- MAIN"",""sectionTitle"":""Humanities Survey I--Honors"",""sectionDescription"":""•\tHonors Humanities 2210 An interactive and participatory survey of the literature, fine arts, religion, philosophy, and music of our civilizations from their historical beginnings to the late Middle Ages. You are required to demonstrate college-level English skills through multiple assignments and earn a grade of C or higher in this course. Prerequisite: Successful completion of ENC 1101 with a grade of C or higher. Offered fall term. (TR)"",""productCodes"":[""2280d80c-1a75-452c-8101-48dd06c97038""],""courseAvatar"":""https://content.openclass.com/eps/sanvan/api/item/15bf4afe-0d63-444c-a02d-f64a613b790b/1/file/pearson-sayre-ch6-sample_v1/OPS/images/catalog.jpg"",""startDate"":""2014-10-07T17:00:00.000Z"",""endDate"":""2014-10-30T18:15:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":\""2014-10-07T17:00:21.683Z\"",\""endTime\"":\""2014-10-07T18:15:21.683Z\"",\""day\"":\""tuesday\""}"",""{\""active\"":true,\""startTime\"":\""2014-10-07T17:00:21.683Z\"",\""endTime\"":\""2014-10-07T18:15:21.683Z\"",\""day\"":\""thursday\""}""],""openenrollmentbegins"":""2014-10-07T16:48:28.039Z"",""openenrollmentends"":""2014-10-07T16:48:28.039Z"",""sectionKeys"":[{""key"":""rcsh7i"",""active"":true,""createdDate"":""2014-10-07T16:48:28.213Z""}]}"
559db669e4b076af471e0e68,"{""createdAt"":""2015-07-08T23:46:49.600Z"",""updatedAt"":""2015-12-03T16:04:35.934Z"",""id"":""559db669e4b076af471e0e68"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/559db669e4b076af471e0e68/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""559db669e4b076af471e0e67"",""sectionCode"":""HCS 1101/3101"",""sectionTitle"":""Sociology"",""sectionDescription"":""An introduction to the theory and scientific methodology of sociology: a survey of the interactions, interrelationships, and processes of society as an organized structure. The course introduces the discipline’s substantive areas including methodology, socialization, culture, social stratification, race, and ethnic minorities, and begins institutional analysis with the family, religion, and education."",""sectionStatus"":""active"",""productCodes"":[""154f3933-2405-4858-81dc-c7b857433438""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/2712ad98-ba0f-4021-8682-48e97859d78a/1/file/pearson_macionis_brief_v6forV2/OPS/public/images/catalog.jpg"",""startDate"":""2015-08-25T07:00:00.000Z"",""endDate"":""2015-12-10T08:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":\""2\"",\""startTime\"":\""1970-01-01T16:00:00.000Z\"",\""endTime\"":\""1970-01-01T17:15:00.000Z\"",\""overlap\"":false}"",""{\""active\"":true,\""dayValue\"":4,\""startTime\"":\""1970-01-01T16:00:00.000Z\"",\""endTime\"":\""1970-01-01T17:15:00.000Z\"",\""overlap\"":false}""],""openenrollmentbegins"":""2015-07-08T23:46:48.395Z"",""openenrollmentends"":""2015-07-08T23:46:48.395Z"",""sectionKeys"":[{""key"":""4fbucm"",""active"":true,""createdDate"":""2015-07-08T23:46:49.600Z""}]}"
54231f54e4b0c24e348f0231,"{""createdAt"":""2014-09-24T19:45:24.251Z"",""updatedAt"":""2015-12-03T15:48:25.138Z"",""id"":""54231f54e4b0c24e348f0231"",""metadata"":{""copyable"":false,""launchUrl"":""https://revel.pearson.com/#/courses/54231f54e4b0c24e348f0231/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""54231f53e4b0ad06f49fc4c7"",""sectionCode"":""Brands : 3rd Edition"",""sectionTitle"":""American Stories"",""sectionDescription"":""Students: You will be using a REVEL eTextbook as your course materials for your course this semester. REVEL cost $65. Please buy your access prior to coming to the first class. See you soon! – Professor REVELatious"",""sectionStatus"":""deleted"",""productCodes"":[""9e90ac88-1d58-49be-ba24-68abc506497f""],""courseAvatar"":""https://content.openclass.com/eps/sanvan/api/item/e0c3ec56-3a6e-4477-a092-352d197e6ce9/400/file/pearson_brands_v7/OPS/images/catalog.jpg"",""startDate"":""2014-09-24T13:00:00.000Z"",""endDate"":""2015-12-31T16:15:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":\""2014-09-24T13:00:40.748Z\"",\""endTime\"":\""2014-09-24T15:15:40.748Z\"",\""day\"":\""tuesday\"",\""dayValue\"":2}"",""{\""active\"":true,\""startTime\"":\""2014-09-24T13:00:40.748Z\"",\""endTime\"":\""2014-09-24T15:15:40.748Z\"",\""day\"":\""thursday\"",\""dayValue\"":4}""],""openenrollmentbegins"":""2014-09-24T19:45:23.537Z"",""openenrollmentends"":""2014-09-24T19:45:23.537Z"",""sectionKeys"":[{""key"":""zxonnc"",""active"":true,""createdDate"":""2014-09-24T19:45:24.790Z""}]}"
5495b9e7e4b01e0dba9de74a,"{""createdAt"":""2014-12-20T18:03:19.030Z"",""updatedAt"":""2015-12-03T15:50:20.265Z"",""id"":""5495b9e7e4b01e0dba9de74a"",""metadata"":{""copyable"":false,""launchUrl"":""https://revel.pearson.com/#/courses/5495b9e7e4b01e0dba9de74a/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""5495b9e6e4b015c91e1abf0e"",""sectionCode"":""SY-Test-Psychology"",""sectionTitle"":""SY-Test-Psychology"",""sectionDescription"":""\""\""&gt;&lt;script&gt;alert('\"" Test \""')&lt;/script&gt;”"",""productCodes"":[""22b7fe4d-e9a8-41bf-9b32-efc6f4545e5e""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/c9da11d5-02f2-4571-94d3-2c6c656a47b4/1/file/pearson_ciccarelli_v15-revel-2/OPS/public/images/catalog.jpg"",""startDate"":""2014-11-30T18:30:00.000Z"",""endDate"":""2014-12-30T18:30:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":\""1\"",\""startTime\"":\""2014-12-20T06:00:30.000Z\"",\""endTime\"":\""2014-12-20T07:00:30.000Z\""}"",""{\""active\"":true,\""dayValue\"":1,\""startTime\"":\""2014-12-20T06:00:30.000Z\"",\""endTime\"":\""2014-12-20T07:00:30.000Z\""}""],""openenrollmentbegins"":""2014-12-20T18:03:19.306Z"",""openenrollmentends"":""2014-12-20T18:03:19.306Z"",""sectionKeys"":[{""key"":""jeacek"",""active"":true,""createdDate"":""2014-12-20T18:03:19.030Z""}]}"
54a5bd0ae4b01e0dba9e1e65,"{""createdAt"":""2015-01-01T21:32:58.257Z"",""updatedAt"":""2015-12-03T15:50:35.666Z"",""id"":""54a5bd0ae4b01e0dba9e1e65"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/54a5bd0ae4b01e0dba9e1e65/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""54a5bd09e4b015c91e1af314"",""sectionTitle"":""HUM 2233"",""sectionDescription"":""Hum 2233 Western Humanities – Baroque to Contemporary: \""G\"" Prerequisite: ENC 0020 or EAP 1695 or satisfactory score on the SPC Placement Test. This course examines Western cultural and aesthetic perspectives from the Baroque to Contemporary periods with an emphasis on the visual, literary, philosophical, and performing arts. This course partially satisfies the writing requirements outlined in the General Education Requirements. HUM 2210 is not a prerequisite for this course."",""sectionStatus"":""active"",""productCodes"":[""147f0607-cdc3-40dd-b83f-0fc9f4e7bc0e""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/281a7332-d38b-4b9d-af9e-4e64d7de5b57/1/file/sayre-vol2-v4/OPS/public/images/catalog.jpg"",""startDate"":""2015-08-13T04:00:00.000Z"",""endDate"":""2015-12-18T05:00:00.000Z"",""openenrollmentbegins"":""2015-01-01T21:32:45.988Z"",""openenrollmentends"":""2015-01-01T21:32:45.988Z"",""sectionKeys"":[{""key"":""wzqxad"",""active"":true,""createdDate"":""2015-01-01T21:32:58.257Z""}]}"
5523f686e4b049bd9cb7ba61,"{""createdAt"":""2015-04-07T15:23:50.405Z"",""updatedAt"":""2015-12-03T16:00:46.468Z"",""id"":""5523f686e4b049bd9cb7ba61"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/5523f686e4b049bd9cb7ba61/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""5523f686e4b049bd9cb7ba60"",""sectionCode"":""ARTH110 C"",""sectionTitle"":""Survey of Western Art I"",""sectionDescription"":""This course explores the art of the Western world from its earliest known examples in the caves of France and Spain through the development of Gothic art and architecture up through the thirteenth century, focusing on Western Europe and the Mediterranean area.  We will look at the way that the visual arts and architecture give expression to a culture’s values and ideas about life, death and spirituality."",""productCodes"":[""960ccf13-6dde-4920-a6f4-e2992a064f21""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/d0ea511f-ea89-430f-b5d9-a0280ee96422/1/file/pearson-stokstad-vol1_v8/OPS/public/images/catalog.jpg"",""startDate"":""2015-08-20T04:00:00.000Z"",""endDate"":""2015-12-19T05:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":\""2\"",\""startTime\"":\""1970-01-01T14:00:00.000Z\"",\""endTime\"":\""1970-01-01T14:50:00.000Z\"",\""overlap\"":false}"",""{\""active\"":true,\""dayValue\"":\""3\"",\""startTime\"":\""1970-01-01T14:00:00.000Z\"",\""endTime\"":\""1970-01-01T14:50:00.000Z\"",\""overlap\"":false}"",""{\""active\"":true,\""dayValue\"":5,\""startTime\"":\""1970-01-01T14:00:00.000Z\"",\""endTime\"":\""1970-01-01T14:50:00.000Z\"",\""overlap\"":false}""],""openenrollmentbegins"":""2015-04-07T15:23:50.191Z"",""openenrollmentends"":""2015-04-07T15:23:50.191Z"",""sectionKeys"":[{""key"":""0fhj81"",""active"":true,""createdDate"":""2015-04-07T15:23:50.405Z""}]}"
53e6f3eae4b064547b5ae24a,"{""createdAt"":""2014-08-10T04:24:10.600Z"",""updatedAt"":""2014-08-10T04:24:11.082Z"",""id"":""53e6f3eae4b064547b5ae24a"",""courseId"":""53e6f3eae4b0b5c907403477"",""sectionCode"":""PPR00054"",""sectionTitle"":""Perf-Prod-Revel-Course-PPR00054"",""sectionDescription"":""Perf-Prod-Revel-Course-PPR00054"",""productCodes"":[""d67d0940-3402-4bf9-88ab-4bf244853d0e""],""startDate"":""2014-07-01T04:00:00.000Z"",""endDate"":""2014-08-31T04:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""monday\""}"",""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""friday\""}"",""{\""active\"":true,\""startTime\"":1405040425593,\""endTime\"":1405040425593,\""day\"":\""wednesday\""}""],""openenrollmentbegins"":""2014-07-01T04:00:00.000Z"",""openenrollmentends"":""2014-07-31T04:00:00.000Z"",""sectionKeys"":[{""key"":""yzadxu"",""active"":true,""createdDate"":""2014-08-10T04:24:11.082Z""}]}"
55563bcce4b096426d3a16f1,"{""createdAt"":""2015-05-15T18:32:44.388Z"",""updatedAt"":""2015-12-03T16:02:20.032Z"",""id"":""55563bcce4b096426d3a16f1"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/55563bcce4b096426d3a16f1/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""55563bcce4b096426d3a16f0"",""sectionCode"":""4750"",""sectionTitle"":""REVEL for Henslin 12th Edition"",""sectionDescription"":""REVEL for Sociology Down-to-Earth --12th Edition\nJames M. Henslin, © 2015"",""sectionStatus"":""active"",""productCodes"":[""9655b9c3-66ac-4cd5-a4c5-8b85ae7f4830""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/4abdf4bf-60d8-413c-bc9c-f4db5ed4c3c5/1/file/pearson_henslin_v6-revel-2/OPS/public/images/catalog.jpg"",""startDate"":""2015-09-22T07:00:00.000Z"",""endDate"":""2015-12-10T08:00:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""dayValue\"":4,\""startTime\"":\""1970-01-01T19:30:00.000Z\"",\""endTime\"":\""1970-01-01T20:45:00.000Z\"",\""overlap\"":false}"",""{\""active\"":true,\""dayValue\"":\""2\"",\""startTime\"":\""1970-01-01T19:30:00.000Z\"",\""endTime\"":\""1970-01-01T20:45:00.000Z\"",\""overlap\"":false}""],""openenrollmentbegins"":""2015-05-15T18:32:43.993Z"",""openenrollmentends"":""2015-05-15T18:32:43.993Z"",""sectionKeys"":[{""key"":""daowxh"",""active"":true,""createdDate"":""2015-05-15T18:32:44.388Z""}]}"
55428d9fe4b096426d3a0cdf,"{""createdAt"":""2015-04-30T20:16:31.051Z"",""updatedAt"":""2015-04-30T20:16:31.051Z"",""id"":""55428d9fe4b096426d3a0cdf"",""courseId"":""55428d9ee4b096426d3a0cde"",""sectionTitle"":""Quiz Retake Course"",""sectionDescription"":""Retake Quizzes"",""productCodes"":[""82282df2-4052-49ed-a77a-0890635f18cb""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/cbc525d1-ebfa-4d1e-93e9-d4fb4f87b176/1/file/pearson-macionis-sp-6e_v4/OPS/public/images/catalog.jpg"",""startDate"":""2015-04-30T04:00:00.000Z"",""endDate"":""2015-05-31T04:00:00.000Z"",""openenrollmentbegins"":""2015-04-30T20:16:29.727Z"",""openenrollmentends"":""2015-04-30T20:16:29.727Z"",""sectionKeys"":[{""key"":""tuubgy"",""active"":true,""createdDate"":""2015-04-30T20:16:31.050Z""}]}"
542320f2e4b00814886c0f0e,"{""createdAt"":""2014-09-24T19:52:18.500Z"",""updatedAt"":""2015-12-03T15:48:25.238Z"",""id"":""542320f2e4b00814886c0f0e"",""metadata"":{""copyable"":false,""launchUrl"":""https://revel.pearson.com/#/courses/542320f2e4b00814886c0f0e/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""542320f2e4b08fdd17df3a49"",""sectionCode"":""Beebe : 9th Edition"",""sectionTitle"":""Public Speaking"",""sectionDescription"":""Students: You will be using a REVEL eTextbook as your course materials for your course this semester. REVEL cost $65. Please buy your access prior to coming to the first class. See you soon! – Professor REVELatious"",""sectionStatus"":""deleted"",""productCodes"":[""268efdd0-6f38-495a-8c9f-05a44ec34bf5""],""courseAvatar"":""https://content.openclass.com/eps/sanvan/api/item/8c76fdb7-afef-441d-ab4f-cabb5b2c8ee2/300/file/pearson_beebe_v4/OPS/images/catalog.jpg"",""startDate"":""2014-09-24T14:00:00.000Z"",""endDate"":""2015-12-31T17:15:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":\""2014-09-24T14:00:04.722Z\"",\""endTime\"":\""2014-09-24T16:14:04.722Z\"",\""day\"":\""tuesday\"",\""dayValue\"":2}"",""{\""active\"":true,\""startTime\"":\""2014-09-24T14:00:04.722Z\"",\""endTime\"":\""2014-09-24T16:14:04.722Z\"",\""day\"":\""thursday\"",\""dayValue\"":4}"",""{\""active\"":true,\""startTime\"":\""2014-09-24T14:00:04.722Z\"",\""endTime\"":\""2014-09-24T16:14:04.722Z\"",\""day\"":\""wednesday\"",\""dayValue\"":3}""],""openenrollmentbegins"":""2014-09-24T19:52:17.687Z"",""openenrollmentends"":""2014-09-24T19:52:17.687Z"",""sectionKeys"":[{""key"":""jkj7xo"",""active"":true,""createdDate"":""2014-09-24T19:52:18.946Z""}]}"
557764c4e4b0e04a63be5d2d,"{""createdAt"":""2015-06-09T22:12:20.785Z"",""updatedAt"":""2015-12-03T16:03:20.038Z"",""id"":""557764c4e4b0e04a63be5d2d"",""metadata"":{""copyable"":true,""launchUrl"":""https://revel.pearson.com/#/courses/557764c4e4b0e04a63be5d2d/view"",""externalPairing"":false,""brand"":{""name"":""REVEL"",""url"":""http://www.pearsonhighered.com/revel/""}},""courseId"":""557764c4e4b0e04a63be5d2c"",""sectionCode"":""Example Psy:01"",""sectionTitle"":""Enter the course name as it appears on"",""sectionDescription"":""Describe 6 gú öü"",""productCodes"":[""0b1decd1-38ae-4134-9b56-bf31b5157c53""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/cda0f832-d7aa-47c1-aaea-d90ea84aa382/1/file/magleby_full_5_26_15/OPS/public/images/catalog.jpg"",""startDate"":""2015-06-07T06:00:00.000Z"",""endDate"":""2016-03-12T07:00:00.000Z"",""openenrollmentbegins"":""2015-06-09T22:12:20.346Z"",""openenrollmentends"":""2015-06-09T22:12:20.346Z"",""sectionKeys"":[{""key"":""vvbl6t"",""active"":true,""createdDate"":""2015-06-09T22:12:20.785Z""}]}"
5540d5a8e4b00c11749a9dbb,"{""createdAt"":""2015-04-29T12:59:20.324Z"",""updatedAt"":""2015-04-29T12:59:20.324Z"",""id"":""5540d5a8e4b00c11749a9dbb"",""courseId"":""5540d5a8e4b00c11749a9dba"",""sectionTitle"":""Test Manza Course for Competentum"",""sectionDescription"":""Test Manza Course for Competentum"",""productCodes"":[""cca5c5a7-494b-49d9-b65f-06632a68bd11""],""courseAvatar"":""https://revel.pearson.com/eps/sanvan/api/item/802b868d-0a4a-4b77-a52a-a6e663ee0b4f/1/file/pearson-manza-sp-2e_v13/OPS/public/images/catalog.jpg"",""startDate"":""2015-04-29T04:00:00.000Z"",""endDate"":""2015-05-29T04:00:00.000Z"",""openenrollmentbegins"":""2015-04-29T12:59:19.025Z"",""openenrollmentends"":""2015-04-29T12:59:19.025Z"",""sectionKeys"":[{""key"":""iqagvz"",""active"":true,""createdDate"":""2015-04-29T12:59:20.324Z""}]}"
53afdd20e4b0f3f9c587d978,"{""createdAt"":""2014-06-29T09:32:16.639Z"",""updatedAt"":""2014-06-29T09:32:18.470Z"",""id"":""53afdd20e4b0f3f9c587d978"",""courseId"":""53afdd1fe4b0c84d1da2cdd3"",""sectionCode"":""prod_tst"",""sectionTitle"":""TestProd1"",""sectionDescription"":""testing prod"",""productCodes"":[""d67d0940-3402-4bf9-88ab-4bf244853d0e""],""startDate"":""2013-11-30T18:30:00.000Z"",""endDate"":""2015-05-29T18:30:00.000Z"",""sectionSchedule"":[""{\""active\"":true,\""startTime\"":1404030651202,\""endTime\"":1404030651202,\""day\"":\""tuesday\""}"",""{\""active\"":true,\""startTime\"":1404030651202,\""endTime\"":1404030651202,\""day\"":\""monday\""}""],""openenrollmentbegins"":""2014-06-29T09:30:43.520Z"",""openenrollmentends"":""2014-06-29T09:30:43.520Z"",""sectionKeys"":[{""key"":""gs6cy8"",""active"":true,""createdDate"":""2014-06-29T09:32:18.470Z""}]}"
